,wave,iid,pid,gender,field_cd,undergra,age,age_o,race,race_o,imprace,imprelig,from,zipcode,goal,income,career_c,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,dec_o
1312,4,92,110.0,0,9.0,,29.0,28.0,2.0,2.0,1.0,2.0,San Francisco,"94,108",5.0,"21,597.00",7.0,20.0,20.0,15.0,15.0,5.0,25.0,9.0,,8.0,8.0,7.0,5.0,1,1
1313,4,92,111.0,0,9.0,,29.0,27.0,2.0,4.0,1.0,2.0,San Francisco,"94,108",5.0,"21,597.00",7.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,3.0,4.0,4.0,0,0
1314,4,93,94.0,0,5.0,,29.0,28.0,2.0,4.0,2.0,2.0,England,0,1.0,,2.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,9.0,9.0,8.0,6.0,7.0,0,1
1315,4,93,95.0,0,5.0,,29.0,26.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,18.0,18.0,18.0,19.0,13.0,14.0,5.0,7.0,7.0,8.0,5.0,6.0,1,1
1316,4,93,96.0,0,5.0,,29.0,26.0,2.0,3.0,2.0,2.0,England,0,1.0,,2.0,10.0,20.0,20.0,22.0,6.0,22.0,7.0,8.0,8.0,8.0,,,0,1
1317,4,93,97.0,0,5.0,,29.0,29.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,50.0,7.0,20.0,23.0,0.0,0.0,8.0,8.0,8.0,8.0,7.0,8.0,1,1
1318,4,93,98.0,0,5.0,,29.0,39.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,40.0,20.0,15.0,20.0,0.0,5.0,10.0,10.0,10.0,,,,0,1
1319,4,93,99.0,0,5.0,,29.0,28.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,30.0,30.0,20.0,10.0,10.0,0.0,5.0,5.0,7.0,5.0,9.0,7.0,0,0
1320,4,93,100.0,0,5.0,,29.0,30.0,2.0,6.0,2.0,2.0,England,0,1.0,,2.0,20.0,25.0,25.0,15.0,5.0,10.0,8.0,9.0,10.0,10.0,8.0,7.0,1,1
1321,4,93,101.0,0,5.0,,29.0,22.0,2.0,4.0,2.0,2.0,England,0,1.0,,2.0,40.0,8.0,10.0,12.0,10.0,20.0,9.0,8.0,8.0,8.0,,7.0,0,1
1322,4,93,102.0,0,5.0,,29.0,32.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,30.0,10.0,30.0,20.0,10.0,0.0,7.0,7.0,7.0,6.0,6.0,5.0,0,1
1323,4,93,103.0,0,5.0,,29.0,26.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,40.0,5.0,20.0,10.0,10.0,15.0,6.0,7.0,7.0,8.0,7.0,6.0,0,0
1324,4,93,104.0,0,5.0,,29.0,27.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,20.0,15.0,25.0,15.0,20.0,5.0,7.0,8.0,6.0,8.0,6.0,6.0,1,1
1325,4,93,105.0,0,5.0,,29.0,25.0,2.0,1.0,2.0,2.0,England,0,1.0,,2.0,30.0,15.0,20.0,20.0,0.0,5.0,8.0,7.0,8.0,7.0,6.0,5.0,0,1
1326,4,93,106.0,0,5.0,,29.0,22.0,2.0,3.0,2.0,2.0,England,0,1.0,,2.0,10.0,20.0,35.0,10.0,5.0,20.0,9.0,10.0,10.0,8.0,8.0,8.0,0,1
1327,4,93,107.0,0,5.0,,29.0,21.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,19.0,24.0,21.0,23.0,5.0,8.0,7.5,8.5,9.0,9.5,9.5,9.0,0,1
1328,4,93,108.0,0,5.0,,29.0,24.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,10.0,20.0,35.0,20.0,0.0,15.0,8.0,8.0,7.0,7.0,6.0,4.0,0,1
1329,4,93,109.0,0,5.0,,29.0,25.0,2.0,4.0,2.0,2.0,England,0,1.0,,2.0,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10.0,8.0,7.0,7.0,3.0,0,1
1330,4,93,110.0,0,5.0,,29.0,28.0,2.0,2.0,2.0,2.0,England,0,1.0,,2.0,20.0,20.0,15.0,15.0,5.0,25.0,5.0,7.0,8.0,7.0,8.0,8.0,0,0
1331,4,93,111.0,0,5.0,,29.0,27.0,2.0,4.0,2.0,2.0,England,0,1.0,,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,7.0,7.0,5.0,5.0,5.0,0,0
1332,4,94,76.0,1,8.0,,28.0,34.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,10.0,30.0,20.0,10.0,20.0,5.0,5.0,5.0,10.0,8.0,,1,1
1333,4,94,77.0,1,8.0,,28.0,22.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,7.0,8.0,10.0,7.0,7.0,1,1
1334,4,94,78.0,1,8.0,,28.0,23.0,4.0,3.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,25.0,20.0,10.0,20.0,15.0,4.0,2.0,9.0,2.0,10.0,2.0,0,0
1335,4,94,79.0,1,8.0,,28.0,26.0,4.0,4.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,20.0,15.0,20.0,20.0,15.0,5.0,6.0,7.0,6.0,9.0,5.0,0,0
1336,4,94,80.0,1,8.0,,28.0,27.0,4.0,4.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,20.0,20.0,10.0,20.0,20.0,1.0,,8.0,7.0,,7.0,0,0
1337,4,94,81.0,1,8.0,,28.0,28.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,10.0,20.0,20.0,20.0,20.0,2.0,10.0,10.0,8.0,10.0,6.0,0,0
1338,4,94,82.0,1,8.0,,28.0,25.0,4.0,6.0,6.0,8.0,Bangladesh,0,2.0,,7.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,10.0,10.0,9.0,8.0,1,1
1339,4,94,83.0,1,8.0,,28.0,35.0,4.0,3.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,32.0,20.0,12.0,11.0,15.0,4.0,6.0,7.0,6.0,9.0,8.0,0,0
1340,4,94,84.0,1,8.0,,28.0,32.0,4.0,3.0,6.0,8.0,Bangladesh,0,2.0,,7.0,30.0,30.0,30.0,5.0,0.0,5.0,1.0,5.0,0.0,10.0,0.0,3.0,0,0
1341,4,94,85.0,1,8.0,,28.0,30.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,20.0,25.0,15.0,15.0,15.0,10.0,4.0,1.0,4.0,1.0,10.0,1.0,0,0
1342,4,94,86.0,1,8.0,,28.0,22.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,15.0,20.0,20.0,20.0,5.0,20.0,5.0,7.0,8.0,9.0,5.0,,0,0
1343,4,94,87.0,1,8.0,,28.0,23.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,3.0,2.0,1.0,1.0,1.0,0,0
1344,4,94,88.0,1,8.0,,28.0,23.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,15.0,15.0,20.0,15.0,20.0,15.0,1.0,2.0,10.0,1.0,10.0,4.0,0,0
1345,4,94,89.0,1,8.0,,28.0,27.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,8.0,5.0,7.0,6.0,0,0
1346,4,94,90.0,1,8.0,,28.0,23.0,4.0,4.0,6.0,8.0,Bangladesh,0,2.0,,7.0,15.0,21.0,18.0,18.0,10.0,18.0,0.0,5.0,5.0,0.0,9.0,0.0,0,0
1347,4,94,91.0,1,8.0,,28.0,25.0,4.0,6.0,6.0,8.0,Bangladesh,0,2.0,,7.0,15.0,3.0,50.0,20.0,2.0,10.0,5.0,7.0,7.0,7.0,8.0,,0,0
1348,4,94,92.0,1,8.0,,28.0,29.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,3.0,9.0,3.0,8.0,5.0,0,0
1349,4,94,93.0,1,8.0,,28.0,29.0,4.0,2.0,6.0,8.0,Bangladesh,0,2.0,,7.0,14.0,20.0,18.0,24.0,18.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,0,0
1350,4,95,76.0,1,8.0,,26.0,34.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,10.0,30.0,20.0,10.0,20.0,4.0,5.0,5.0,4.0,6.0,,0,0
1351,4,95,77.0,1,8.0,,26.0,22.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,6.0,6.0,5.0,7.0,0,0
1352,4,95,78.0,1,8.0,,26.0,23.0,2.0,3.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,25.0,20.0,10.0,20.0,15.0,2.0,4.0,9.0,4.0,9.0,6.0,0,0
1353,4,95,79.0,1,8.0,,26.0,26.0,2.0,4.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,20.0,15.0,20.0,20.0,15.0,5.0,6.0,6.0,5.0,5.0,4.0,0,0
1354,4,95,80.0,1,8.0,,26.0,27.0,2.0,4.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,20.0,20.0,10.0,20.0,20.0,7.0,9.0,9.0,8.0,9.0,8.0,0,0
1355,4,95,81.0,1,8.0,,26.0,28.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,10.0,20.0,20.0,20.0,20.0,3.0,7.0,7.0,5.0,7.0,6.0,0,0
1356,4,95,82.0,1,8.0,,26.0,25.0,2.0,6.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,8.0,7.0,5.0,7.0,4.0,0,0
1357,4,95,83.0,1,8.0,,26.0,35.0,2.0,3.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,32.0,20.0,12.0,11.0,15.0,5.0,6.0,8.0,7.0,8.0,8.0,0,0
1358,4,95,84.0,1,8.0,,26.0,32.0,2.0,3.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,0,0
1359,4,95,85.0,1,8.0,,26.0,30.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,6.0,7.0,5.0,6.0,2.0,0,0
1360,4,95,86.0,1,8.0,,26.0,22.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,8.0,6.0,7.0,7.0,6.0,0,0
1361,4,95,87.0,1,8.0,,26.0,23.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0
1362,4,95,88.0,1,8.0,,26.0,23.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,15.0,15.0,20.0,15.0,20.0,15.0,2.0,10.0,10.0,2.0,10.0,5.0,0,0
1363,4,95,89.0,1,8.0,,26.0,27.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,8.0,7.0,7.0,6.0,0,0
1364,4,95,90.0,1,8.0,,26.0,23.0,2.0,4.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,15.0,21.0,18.0,18.0,10.0,18.0,8.0,8.0,7.0,8.0,6.0,4.0,0,1
1365,4,95,91.0,1,8.0,,26.0,25.0,2.0,6.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,15.0,3.0,50.0,20.0,2.0,10.0,5.0,6.0,6.0,6.0,7.0,,0,0
1366,4,95,92.0,1,8.0,,26.0,29.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,10.0,20.0,20.0,20.0,20.0,10.0,4.0,8.0,9.0,4.0,8.0,3.0,0,0
1367,4,95,93.0,1,8.0,,26.0,29.0,2.0,2.0,7.0,5.0,Long Island,"11,753",1.0,"76,624.00",7.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,1,1
1368,4,96,76.0,1,5.0,,26.0,34.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,10.0,30.0,20.0,10.0,20.0,2.0,10.0,4.0,4.0,4.0,,0,0
1369,4,96,77.0,1,5.0,,26.0,22.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,7.0,4.0,6.0,2.0,0,0
1370,4,96,78.0,1,5.0,,26.0,23.0,3.0,3.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,25.0,20.0,10.0,20.0,15.0,2.0,5.0,9.0,2.0,9.0,2.0,0,0
1371,4,96,79.0,1,5.0,,26.0,26.0,3.0,4.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,20.0,15.0,20.0,20.0,15.0,7.0,7.0,7.0,5.0,5.0,5.0,0,0
1372,4,96,80.0,1,5.0,,26.0,27.0,3.0,4.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,7.0,8.0,7.0,8.0,7.0,0,0
1373,4,96,81.0,1,5.0,,26.0,28.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,10.0,20.0,20.0,20.0,20.0,2.0,6.0,8.0,4.0,7.0,4.0,0,0
1374,4,96,82.0,1,5.0,,26.0,25.0,3.0,6.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,8.0,8.0,9.0,7.0,0,0
1375,4,96,83.0,1,5.0,,26.0,35.0,3.0,3.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,32.0,20.0,12.0,11.0,15.0,4.0,8.0,8.0,5.0,7.0,6.0,0,0
1376,4,96,84.0,1,5.0,,26.0,32.0,3.0,3.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,8.0,8.0,6.0,6.0,5.0,0,0
1377,4,96,85.0,1,5.0,,26.0,30.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,5.0,6.0,6.0,6.0,2.0,0,0
1378,4,96,86.0,1,5.0,,26.0,22.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,7.0,7.0,4.0,,,0,0
1379,4,96,87.0,1,5.0,,26.0,23.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,15.0,15.0,20.0,15.0,15.0,20.0,3.0,6.0,6.0,5.0,7.0,4.0,0,0
1380,4,96,88.0,1,5.0,,26.0,23.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,7.0,9.0,2.0,10.0,3.0,0,0
1381,4,96,89.0,1,5.0,,26.0,27.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,10.0,9.0,7.0,8.0,6.0,0,0
1382,4,96,90.0,1,5.0,,26.0,23.0,3.0,4.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,15.0,21.0,18.0,18.0,10.0,18.0,5.0,5.0,6.0,5.0,6.0,7.0,0,0
1383,4,96,91.0,1,5.0,,26.0,25.0,3.0,6.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,15.0,3.0,50.0,20.0,2.0,10.0,4.0,6.0,6.0,6.0,6.0,5.0,0,0
1384,4,96,92.0,1,5.0,,26.0,29.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,9.0,10.0,6.0,9.0,5.0,0,0
1385,4,96,93.0,1,5.0,,26.0,29.0,3.0,2.0,3.0,6.0,Argentina,"10,027",1.0,,2.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,0,0
1386,4,97,76.0,1,10.0,,29.0,34.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,8.0,10.0,8.0,,,0,1
1387,4,97,77.0,1,10.0,,29.0,22.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,5.0,6.0,7.0,6.0,7.0,1,1
1388,4,97,78.0,1,10.0,,29.0,23.0,2.0,3.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,25.0,20.0,10.0,20.0,15.0,9.0,5.0,9.0,,,2.0,0,0
1389,4,97,79.0,1,10.0,,29.0,26.0,2.0,4.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,20.0,15.0,20.0,20.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,0,1
1390,4,97,80.0,1,10.0,,29.0,27.0,2.0,4.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,8.0,8.0,,8.0,0,1
1391,4,97,81.0,1,10.0,,29.0,28.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,8.0,9.0,8.0,7.0,6.0,0,0
1392,4,97,82.0,1,10.0,,29.0,25.0,2.0,6.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,9.0,10.0,7.0,8.0,8.0,0,0
1393,4,97,83.0,1,10.0,,29.0,35.0,2.0,3.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,32.0,20.0,12.0,11.0,15.0,8.0,6.0,7.0,7.0,7.0,6.0,0,0
1394,4,97,84.0,1,10.0,,29.0,32.0,2.0,3.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,30.0,30.0,30.0,5.0,0.0,5.0,4.0,6.0,7.0,4.0,7.0,3.0,0,0
1395,4,97,85.0,1,10.0,,29.0,30.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,20.0,25.0,15.0,15.0,15.0,10.0,7.0,8.0,7.0,7.0,5.0,4.0,0,1
1396,4,97,86.0,1,10.0,,29.0,22.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,7.0,7.0,7.0,7.0,6.0,1,1
1397,4,97,87.0,1,10.0,,29.0,23.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,15.0,15.0,20.0,15.0,15.0,20.0,3.0,4.0,6.0,6.0,7.0,3.0,0,0
1398,4,97,88.0,1,10.0,,29.0,23.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,15.0,15.0,20.0,15.0,20.0,15.0,6.0,7.0,10.0,7.0,10.0,7.0,0,0
1399,4,97,89.0,1,10.0,,29.0,27.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,25.0,15.0,20.0,20.0,20.0,0.0,7.0,9.0,9.0,8.0,9.0,5.0,0,0
1400,4,97,90.0,1,10.0,,29.0,23.0,2.0,4.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,15.0,21.0,18.0,18.0,10.0,18.0,7.0,6.0,8.0,7.0,7.0,5.0,0,1
1401,4,97,91.0,1,10.0,,29.0,25.0,2.0,6.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,15.0,3.0,50.0,20.0,2.0,10.0,6.0,7.0,8.0,6.0,7.0,,1,1
1402,4,97,92.0,1,10.0,,29.0,29.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0,1,1
1403,4,97,93.0,1,10.0,,29.0,29.0,2.0,2.0,4.0,1.0,"Brooklyn, NY","11,215",2.0,"35,968.00",2.0,14.0,20.0,18.0,24.0,18.0,6.0,8.0,7.0,8.0,8.0,,,1,1
1404,4,98,76.0,1,11.0,,39.0,34.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,10.0,30.0,20.0,10.0,20.0,2.0,10.0,5.0,2.0,,,0,0
1405,4,98,77.0,1,11.0,,39.0,22.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,15.0,20.0,20.0,20.0,15.0,10.0,8.0,9.0,9.0,6.0,7.0,5.0,1,1
1406,4,98,78.0,1,11.0,,39.0,23.0,2.0,3.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,25.0,20.0,10.0,20.0,15.0,7.0,9.0,9.0,2.0,9.0,2.0,0,0
1407,4,98,79.0,1,11.0,,39.0,26.0,2.0,4.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,20.0,15.0,20.0,20.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0
1408,4,98,80.0,1,11.0,,39.0,27.0,2.0,4.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,7.0,7.0,6.0,6.0,5.0,0,0
1409,4,98,81.0,1,11.0,,39.0,28.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,10.0,20.0,20.0,20.0,20.0,7.0,6.0,6.0,4.0,6.0,3.0,0,0
1410,4,98,82.0,1,11.0,,39.0,25.0,2.0,6.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,7.0,7.0,8.0,6.0,0,0
1411,4,98,83.0,1,11.0,,39.0,35.0,2.0,3.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,32.0,20.0,12.0,11.0,15.0,5.0,6.0,7.0,4.0,5.0,4.0,0,0
1412,4,98,84.0,1,11.0,,39.0,32.0,2.0,3.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,8.0,5.0,2.0,2.0,2.0,0,0
1413,4,98,85.0,1,11.0,,39.0,30.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,20.0,25.0,15.0,15.0,15.0,10.0,8.0,8.0,8.0,1.0,1.0,1.0,0,0
1414,4,98,86.0,1,11.0,,39.0,22.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,8.0,7.0,5.0,5.0,5.0,0,0
1415,4,98,87.0,1,11.0,,39.0,23.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,8.0,8.0,5.0,9.0,7.0,0,0
1416,4,98,88.0,1,11.0,,39.0,23.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,10.0,10.0,3.0,10.0,10.0,0,0
1417,4,98,89.0,1,11.0,,39.0,27.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,7.0,6.0,7.0,5.0,0,0
1418,4,98,90.0,1,11.0,,39.0,23.0,2.0,4.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,15.0,21.0,18.0,18.0,10.0,18.0,6.0,6.0,6.0,5.0,4.0,3.0,0,0
1419,4,98,91.0,1,11.0,,39.0,25.0,2.0,6.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,15.0,3.0,50.0,20.0,2.0,10.0,6.0,9.0,8.0,5.0,8.0,3.0,0,0
1420,4,98,92.0,1,11.0,,39.0,29.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,10.0,20.0,20.0,20.0,20.0,10.0,8.0,7.0,8.0,3.0,8.0,6.0,1,1
1421,4,98,93.0,1,11.0,,39.0,29.0,2.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",4.0,"51,725.00",2.0,14.0,20.0,18.0,24.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0,0
1422,4,99,76.0,1,1.0,,28.0,34.0,2.0,2.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,10.0,10.0,30.0,20.0,10.0,20.0,6.0,8.0,8.0,6.0,8.0,,0,1
1423,4,99,77.0,1,1.0,,28.0,22.0,2.0,2.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,15.0,20.0,20.0,20.0,15.0,10.0,10.0,7.0,8.0,7.0,9.0,9.0,1,1
1424,4,99,78.0,1,1.0,,28.0,23.0,2.0,3.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,10.0,25.0,20.0,10.0,20.0,15.0,7.0,9.0,9.0,9.0,,9.0,0,1
1425,4,99,79.0,1,1.0,,28.0,26.0,2.0,4.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,10.0,20.0,15.0,20.0,20.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0
1426,4,99,80.0,1,1.0,,28.0,27.0,2.0,4.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,8.0,8.0,7.0,7.0,0,1
1427,4,99,81.0,1,1.0,,28.0,28.0,2.0,2.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,7.0,9.0,8.0,1,1
1428,4,99,82.0,1,1.0,,28.0,25.0,2.0,6.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,1,1
1429,4,99,83.0,1,1.0,,28.0,35.0,2.0,3.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,10.0,32.0,20.0,12.0,11.0,15.0,8.0,7.0,8.0,8.0,8.0,7.0,1,1
1430,4,99,84.0,1,1.0,,28.0,32.0,2.0,3.0,1.0,1.0,New York,"10,022",3.0,"55,419.00",1.0,30.0,30.0,30.0,5.0,0.0,5.0,7.0,5.0,6.0,7.0,5.0,7.0,0,1
